model,regime,case,params,mean_rmse,fold0_rmse,fold1_rmse,fold2_rmse
RandomForest,charging,case4_solar_and_lags,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 600}",3.4616693695991816,6.163872594500459,1.2820285569406051,2.9391069573564805
RandomForest,charging,case4_solar_and_lags,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 600}",2.9255017711805724,4.794295195651692,0.2709314525981262,3.7112786652918994
RandomForest,charging,case4_solar_and_lags,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 600}",3.5238661035929835,6.179633030322392,1.3447160819288904,3.047249198527669
RandomForest,charging,case4_solar_and_lags,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.9433572715660805,4.7427320324108075,0.2646729223678978,3.8226668599195364
RandomForest,charging,case4_solar_and_lags,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 600}",3.4026980863198446,6.126226620237319,1.1821242982825964,2.899743340439618
RandomForest,charging,case4_solar_and_lags,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 600}",2.964138597488352,4.888956865546851,0.2807383624819173,3.7227205644362873
RandomForest,charging,case4_solar_and_lags,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 600}",3.411425963464318,6.094189648236119,1.2113249632369314,2.928763278919904
RandomForest,charging,case4_solar_and_lags,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 600}",2.951523594855908,4.840353835045305,0.2702974866859861,3.7439194628364314
RandomForest,charging,case4_solar_and_lags,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 600}",3.522223100507072,6.185332339379238,1.3377163001976766,3.0436206619443005
RandomForest,charging,case4_solar_and_lags,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.9433571325086194,4.742731615238419,0.26467292236789997,3.8226668599195377
RandomForest,discharging,case1_baseline,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",2.7088539108939926,2.973108640658816,2.7041742941666036,2.449278797856558
RandomForest,discharging,case1_baseline,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 300}",2.7934576943850957,2.98036338065663,2.651125852827759,2.7488838496708987
RandomForest,discharging,case1_baseline,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",2.7210128238794815,2.9526717649907908,2.7664658466509104,2.4439008599967442
RandomForest,discharging,case1_baseline,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 300}",2.8164566773190938,3.0312881770975153,2.6869921755240282,2.7310896793357373
RandomForest,discharging,case1_baseline,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",2.7857843687782107,3.1337283204250843,2.820636588172852,2.4029881977366947
RandomForest,discharging,case1_baseline,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 300}",2.832568930666684,3.0436673294760466,2.7894183028138397,2.6646211597101654
RandomForest,discharging,case1_baseline,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",2.7317223119893925,2.930090256125186,2.813631936939531,2.4514447429034614
RandomForest,discharging,case1_baseline,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 300}",2.8094133852216205,2.977564949863288,2.7318433598610348,2.718831845940539
RandomForest,discharging,case1_baseline,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",2.7720429081131317,3.0460436689776573,2.8253513357274667,2.4447337196342707
RandomForest,discharging,case1_baseline,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 300}",2.827843757717799,3.0267156392877923,2.738737639056659,2.7180779948089455
RandomForest,discharging,case1_baseline,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",2.806092554534312,3.1881444776133647,2.8353928297379287,2.394740356251641
RandomForest,discharging,case1_baseline,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 300}",2.838030650853149,3.0417626234151234,2.8073098917467294,2.6650194373975946
RandomForest,discharging,case1_baseline,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",2.7069041290402454,2.9632641382276312,2.7071022753525713,2.4503459735405344
RandomForest,discharging,case1_baseline,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 300}",2.7937913251963393,2.9802534756515255,2.6522366502665924,2.7488838496708996
RandomForest,discharging,case1_baseline,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",2.722365514975262,2.958786537816029,2.764409147113014,2.4439008599967424
RandomForest,discharging,case1_baseline,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 300}",2.8165305716920224,3.0312881770975117,2.6872138586428154,2.7310896793357413
RandomForest,discharging,case1_baseline,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",2.785784368778213,3.133728320425091,2.8206365881728517,2.402988197736696
RandomForest,discharging,case1_baseline,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 300}",2.832568930666683,3.0436673294760435,2.789418302813839,2.6646211597101663
RandomForest,discharging,case1_baseline,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 600}",2.7312523184501045,2.99333302330603,2.721388375870655,2.479035556173627
RandomForest,discharging,case1_baseline,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 600}",2.7935096590036554,2.983187574163223,2.651708956773589,2.7456324460741546
RandomForest,discharging,case1_baseline,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 600}",2.732594399716403,2.978634905392035,2.754283353356445,2.464864940400729
RandomForest,discharging,case1_baseline,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 600}",2.815849318977351,3.021037538862827,2.6860006044880835,2.7405098135811414
RandomForest,discharging,case1_baseline,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.82103257650868,3.2142512661032474,2.82185517075465,2.426991292668144
RandomForest,discharging,case1_baseline,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.836860682511798,3.061878844727145,2.777624420132558,2.6710787826756914
RandomForest,discharging,case1_baseline,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 600}",2.750685442426471,2.9506697814725236,2.818845057029264,2.4825414887776236
RandomForest,discharging,case1_baseline,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 600}",2.8155843606130517,2.986313861331153,2.7317198030693683,2.7287194174386333
RandomForest,discharging,case1_baseline,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 600}",2.7755730843524717,3.0174660369860073,2.8373041532777057,2.471949062793704
RandomForest,discharging,case1_baseline,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 600}",2.8246388477882043,3.0055846070845926,2.739726204483502,2.7286057317965184
RandomForest,discharging,case1_baseline,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.835710719994814,3.2555558454393156,2.829015747014093,2.4225605675310335
RandomForest,discharging,case1_baseline,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.842821715917522,3.0586348459219206,2.7984243358296856,2.6714059660009597
RandomForest,discharging,case1_baseline,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 600}",2.7237803123849686,2.97399047136549,2.71922043257797,2.4781300332114453
RandomForest,discharging,case1_baseline,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 600}",2.794450467860768,2.9877590567001713,2.6499599008079757,2.745632446074155
RandomForest,discharging,case1_baseline,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 600}",2.7332977607719573,2.981733653665573,2.753294688249566,2.464864940400732
RandomForest,discharging,case1_baseline,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 600}",2.815694459716506,3.0210375388628274,2.685536026705548,2.7405098135811436
RandomForest,discharging,case1_baseline,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.821032576508681,3.2142512661032474,2.821855170754651,2.4269912926681436
RandomForest,discharging,case1_baseline,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.8368606825117966,3.0618788447271426,2.7776244201325597,2.6710787826756865
RandomForest,discharging,case2_solar,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",2.8142970346764464,3.2010111725985055,2.7361961305123748,2.505683800918459
RandomForest,discharging,case2_solar,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 300}",2.833227249091825,3.108978191788926,2.655492916296078,2.73521063919047
RandomForest,discharging,case2_solar,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",2.8348908736021343,3.283306704414407,2.772377010889712,2.448988905502285
RandomForest,discharging,case2_solar,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 300}",2.8498189272319743,3.1266168548425335,2.6863505869763893,2.7364893398769996
RandomForest,discharging,case2_solar,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",2.9363213394144494,3.507995149411983,2.8220515871447853,2.4789172816865794
RandomForest,discharging,case2_solar,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 300}",2.868945708405228,3.1552998641158956,2.7931093101555127,2.658427950944276
RandomForest,discharging,case2_solar,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",2.8552762706044175,3.2544588818554305,2.805723390108726,2.505646539849096
RandomForest,discharging,case2_solar,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 300}",2.856084202078126,3.097494700987621,2.7427702458535452,2.727987659393211
RandomForest,discharging,case2_solar,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",2.854500120832192,3.2456235286552353,2.8221433432196106,2.49573349062173
RandomForest,discharging,case2_solar,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 300}",2.8596565253771775,3.109001710619324,2.752026864726719,2.7179410007854896
RandomForest,discharging,case2_solar,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",2.9405292082209638,3.5093439507707074,2.8470597283173595,2.465183945574824
RandomForest,discharging,case2_solar,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 300}",2.876531402928485,3.158652123811342,2.8125141340298363,2.6584279509442776
RandomForest,discharging,case2_solar,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",2.8148428493693936,3.202979740304696,2.736210358768514,2.5053384490349715
RandomForest,discharging,case2_solar,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 300}",2.8311623994761845,3.1118129491702273,2.6464636100678565,2.73521063919047
RandomForest,discharging,case2_solar,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",2.8340688335258335,3.281269637616884,2.771947957458328,2.448988905502288
RandomForest,discharging,case2_solar,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 300}",2.8502024467332485,3.1266168548425357,2.6875011454802125,2.736489339876997
RandomForest,discharging,case2_solar,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",2.9363213394144494,3.5079951494119843,2.8220515871447853,2.478917281686578
RandomForest,discharging,case2_solar,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 300}",2.8689457084052292,3.1552998641159067,2.7931093101555096,2.6584279509442714
RandomForest,discharging,case2_solar,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 600}",2.822499253372392,3.194568977323947,2.753290002292879,2.5196387805003497
RandomForest,discharging,case2_solar,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 600}",2.838849831779591,3.130932771390951,2.638623164693768,2.746993559254054
RandomForest,discharging,case2_solar,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 600}",2.844051793369301,3.286859544856526,2.7749162157317855,2.470379619519591
RandomForest,discharging,case2_solar,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 600}",2.853752045931732,3.1483203034102334,2.6765283036924594,2.736407530692503
RandomForest,discharging,case2_solar,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.9278149701570584,3.48525260827832,2.8237621977294025,2.474430104463454
RandomForest,discharging,case2_solar,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.873566534409134,3.1759199297708918,2.773824270588812,2.670955402867698
RandomForest,discharging,case2_solar,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 600}",2.8652138753971066,3.2533570644186893,2.8340470802685687,2.508237481504062
RandomForest,discharging,case2_solar,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 600}",2.8572871863603484,3.108150200922812,2.7340283426529064,2.7296830155053264
RandomForest,discharging,case2_solar,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 600}",2.8441886216870897,3.2200823170886412,2.8199709124884724,2.492512635484155
RandomForest,discharging,case2_solar,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 600}",2.855891925742819,3.0995221408451696,2.740256252248889,2.727897384134399
RandomForest,discharging,case2_solar,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.9414992883053817,3.502626931792471,2.847875901730469,2.473995031393205
RandomForest,discharging,case2_solar,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.878128181185484,3.168878538153849,2.7945506025349003,2.6709554028677025
RandomForest,discharging,case2_solar,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 600}",2.828019760586207,3.212070623240635,2.7531321321313142,2.518856526386673
RandomForest,discharging,case2_solar,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 600}",2.835968434558677,3.123147463254878,2.637764281167101,2.746993559254053
RandomForest,discharging,case2_solar,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 600}",2.84309319003822,3.2861530186854977,2.772746931909568,2.470379619519594
RandomForest,discharging,case2_solar,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 600}",2.853740594385981,3.148320303410231,2.6764939490552075,2.736407530692504
RandomForest,discharging,case2_solar,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.9278149701570597,3.4852526082783193,2.823762197729406,2.4744301044634525
RandomForest,discharging,case2_solar,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.8735665344091377,3.175919929770894,2.7738242705888148,2.6709554028677047
RandomForest,discharging,case3_lags,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",2.106242238974454,2.557244671309975,2.226916968188563,1.5345650774248236
RandomForest,discharging,case3_lags,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 300}",1.9088956393315624,2.5761525723219325,2.0427459802797965,1.1077883653929583
RandomForest,discharging,case3_lags,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",2.1671003558835498,2.6328170293970654,2.293053040061823,1.5754309981917607
RandomForest,discharging,case3_lags,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 300}",1.9437552380597836,2.6265793563145263,2.101288560694327,1.1033977971704982
RandomForest,discharging,case3_lags,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",2.2546628582840387,2.7872897267288637,2.3930832069233805,1.5836156411998716
RandomForest,discharging,case3_lags,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 300}",1.9938194910403155,2.6429480928489477,2.1905985709443407,1.147911809327658
RandomForest,discharging,case3_lags,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",2.146667902961453,2.5805480054549617,2.315758994425748,1.543696709003649
RandomForest,discharging,case3_lags,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 300}",1.9331642007355587,2.613886290719785,2.067595625466323,1.1180106860205679
RandomForest,discharging,case3_lags,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",2.181143497423718,2.663212414655261,2.341361124677839,1.538856952938054
RandomForest,discharging,case3_lags,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 300}",1.9369314012509182,2.5864138711963176,2.1065325725056514,1.1178477600507861
RandomForest,discharging,case3_lags,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",2.2729958770751213,2.8268154541234285,2.417078683680955,1.57509349342098
RandomForest,discharging,case3_lags,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 300}",1.992585119507246,2.6431474828831387,2.1868590253718745,1.1477488502667248
RandomForest,discharging,case3_lags,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",2.1127578738983277,2.5748160260666433,2.2296506616734333,1.5338069339549072
RandomForest,discharging,case3_lags,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 300}",1.9087561644034212,2.576152572321934,2.0423275554953673,1.1077883653929625
RandomForest,discharging,case3_lags,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",2.167086509440474,2.632813522029729,2.2930150080999363,1.5754309981917565
RandomForest,discharging,case3_lags,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 300}",1.9437552380597847,2.626579356314527,2.1012885606943286,1.1033977971704978
RandomForest,discharging,case3_lags,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",2.25466285828404,2.78728972672886,2.393083206923386,1.5836156411998743
RandomForest,discharging,case3_lags,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 300}",1.9938194910403173,2.642948092848949,2.1905985709443474,1.1479118093276557
RandomForest,discharging,case3_lags,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 600}",2.0909237435783847,2.5274541396126864,2.2198621853451304,1.5254549057773377
RandomForest,discharging,case3_lags,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 600}",1.9181871942828856,2.588820511792211,2.041259619962572,1.124481451093874
RandomForest,discharging,case3_lags,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 600}",2.1666897478040674,2.63164975440339,2.2794253476723094,1.5889941413365034
RandomForest,discharging,case3_lags,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 600}",1.939398308982269,2.6042682602872467,2.0938640072107124,1.1200626594488485
RandomForest,discharging,case3_lags,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.2502982837937036,2.775547887333861,2.396156324986095,1.5791906390611543
RandomForest,discharging,case3_lags,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.0012907674701643,2.6581402621531156,2.189521413044637,1.1562106272127408
RandomForest,discharging,case3_lags,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 600}",2.133130520064735,2.558266610345842,2.320649899599328,1.5204750502490343
RandomForest,discharging,case3_lags,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 600}",1.933114644172336,2.593915304931508,2.070399693535098,1.1350289340504014
RandomForest,discharging,case3_lags,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 600}",2.182263574304652,2.6568583534640533,2.3463202554179547,1.5436121140319474
RandomForest,discharging,case3_lags,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 600}",1.95050349335531,2.6174266530746073,2.0983754889604533,1.135708338030869
RandomForest,discharging,case3_lags,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.2514561447904744,2.763465298930826,2.412712402608296,1.578190732832302
RandomForest,discharging,case3_lags,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.002215319646266,2.6652746013688806,2.18526413624612,1.1561072213237966
RandomForest,discharging,case3_lags,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 600}",2.0976002030378194,2.5449653355590014,2.2226995246252033,1.5251357489292532
RandomForest,discharging,case3_lags,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 600}",1.9180641843636927,2.5888205117922087,2.0408905902049934,1.1244814510938765
RandomForest,discharging,case3_lags,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 600}",2.1667367409972065,2.6316480806065496,2.279568001048568,1.5889941413365023
RandomForest,discharging,case3_lags,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 600}",1.9393983089822686,2.6042682602872476,2.093864007210709,1.1200626594488488
RandomForest,discharging,case3_lags,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.250298283793703,2.7755478873338615,2.396156324986098,1.5791906390611503
RandomForest,discharging,case3_lags,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 600}",2.001290767470166,2.6581402621531205,2.1895214130446385,1.156210627212739
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",2.215069585107453,2.749163382964568,2.25981975926391,1.63622561309388
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 300}",1.9606743128073323,2.7136450116628623,2.0382531574469236,1.1301247693122103
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",2.2937117169056678,2.8106836046364996,2.3321544870675552,1.738297059012948
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 300}",1.9822011387658829,2.734017521060011,2.0809682947057575,1.1316176005318805
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",2.3852428909460066,3.0309439437077956,2.432132110617434,1.6926526185127904
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 300}",2.0263798305681733,2.699037312354706,2.2045149525099146,1.1755872268398988
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",2.265661477366438,2.8082801875366394,2.3474497353291426,1.6412545092335322
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 300}",1.96084255403209,2.6945236509815325,2.0494360169426042,1.138567994172133
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",2.318663717619294,2.8808823485611113,2.369581063491466,1.705527740805306
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""n_estimators"": 300}",2.0085436129117684,2.785445191371239,2.0841814335624385,1.1560042138016273
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": 6, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",2.3983135630582466,3.0579607768119224,2.4381238644232086,1.6988560479396084
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": 6, ""max_features"": 1.0, ""min_samples_leaf"": 5, ""n_estimators"": 300}",2.0247736653535795,2.701004811053043,2.197942677606867,1.1753735074008282
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",2.208682912706809,2.7345093487475367,2.2570042001762123,1.634535189196677
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 1, ""n_estimators"": 300}",1.9606743128073303,2.7136450116628605,2.038253157446921,1.1301247693122096
RandomForest,discharging,case4_solar_and_lags,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",2.2938747316230312,2.8106836046365005,2.332643531219648,1.738297059012945
